activity,activityID,userID,"rating (hi = 50, low = 10)",,,unique users,# of ratings per user,,
African American Civil War Memorial & Museum,g28970-d535036,alsally1139,50,,,eventsbythirteen,7,,
African American Civil War Memorial & Museum,g28970-d535036,Alill9,50,,,ET-retired,7,,
African American Civil War Memorial & Museum,g28970-d535036,alannao35,50,,,erick1997,7,,
African American Civil War Memorial & Museum,g28970-d535036,actranslation,40,,,eloquacity1,6,,
African American Civil War Memorial & Museum,g28970-d535036,930marquesp,50,,,ElizabethM354,7,,
African American Civil War Memorial & Museum,g28970-d535036,828abrahamf,50,,,elizabethc332,7,,
African American Civil War Memorial & Museum,g28970-d535036,606patriceh,10,,,ecotait,7,,
African American Civil War Memorial & Museum,g28970-d535036,481kj,50,,,dougmendoza,7,,
African American Civil War Memorial & Museum,g28970-d535036,408markf,50,,,ChristusG,7,,
African American Civil War Memorial & Museum,g28970-d535036,307reneel,50,,,Charley44,6,,
African American Civil War Memorial & Museum,g28970-d535036,286solotraveler,50,,,CareInn,7,,
African American Civil War Memorial & Museum,g28970-d535036,248juliettep,50,,,CalliopeClio,7,,
African American Civil War Memorial & Museum,g28970-d535036,1taraw,50,,,CalebJ896,7,,
Albert Einstein Memorial,g28970-d196394,zzzzdoc1,50,,,BRBE001,7,,
Albert Einstein Memorial,g28970-d196394,zwho,50,,,bradshawgirl,6,,
Albert Einstein Memorial,g28970-d196394,yveslouisp,50,,,bikinchris,7,,
Albert Einstein Memorial,g28970-d196394,younis79,30,,,BeeGee45,6,,
Albert Einstein Memorial,g28970-d196394,YasmineZikry,50,,,bdjtbenson,7,,
Albert Einstein Memorial,g28970-d196394,Y9891DImichaelj,50,,,Baybug2012,7,,
Albert Einstein Memorial,g28970-d196394,WorldTravelLovers,50,,,bassaidai88,7,,
Albert Einstein Memorial,g28970-d196394,winnsmash,50,,,BarbaraS371,6,,
Albert Einstein Memorial,g28970-d196394,Willywop,50,,,BarbaraB697,7,,
Albert Einstein Memorial,g28970-d196394,Weetbix7,50,,,b0b55russell,7,,
Albert Einstein Memorial,g28970-d196394,WeekendsRFun,40,,,alexandrina55,7,,
Albert Einstein Memorial,g28970-d196394,waterandmore,50,,,966ChrisD,7,,
Albert Einstein Memorial,g28970-d196394,WashingtonDCMaggie,40,,,854DP,7,,
Albert Einstein Memorial,g28970-d196394,WaJello,50,,,7268,7,,
Albert Einstein Memorial,g28970-d196394,volbabe,50,,,YULTravelBug,6,,
Albert Einstein Memorial,g28970-d196394,vimmes,30,,,yowsah1,6,,
Albert Einstein Memorial,g28970-d196394,Viajeroconbuengusto,50,,,wfredricg,6,,
Albert Einstein Memorial,g28970-d196394,Va5traveler,40,,,wendyl901,6,,
Albert Einstein Memorial,g28970-d196394,urbandweller39,40,,,WaJello,6,,
Albert Einstein Memorial,g28970-d196394,unclelouie,50,,,Violette54,6,,
Albert Einstein Memorial,g28970-d196394,UNC_Indy,40,,,TXMARTINS,6,,
Albert Einstein Memorial,g28970-d196394,U5791GSelizabethm,50,,,Tofurry,6,,
Albert Einstein Memorial,g28970-d196394,TwoEurophiles,40,,,TheresaVA,6,,
Albert Einstein Memorial,g28970-d196394,tstaj,40,,,The_Wanderer1992,6,,
Albert Einstein Memorial,g28970-d196394,TropicalParadise888,50,,,tate3441,6,,
Albert Einstein Memorial,g28970-d196394,TravelWorldMap,30,,,TalSmh,6,,
Albert Einstein Memorial,g28970-d196394,TravelingWays2000,50,,,TacticalBrunette,6,,
Albert Einstein Memorial,g28970-d196394,travelinggiant,50,,,Steve-and-Andie,6,,
Albert Einstein Memorial,g28970-d196394,TravelH007,50,,,SnowyShasta,6,,
Albert Einstein Memorial,g28970-d196394,TravelGuy0000,40,,,Skimanski,6,,
Albert Einstein Memorial,g28970-d196394,Traveler630,40,,,simplyheartfelt,6,,
Albert Einstein Memorial,g28970-d196394,traveladdict2015,30,,,Shipbird1969,6,,
Albert Einstein Memorial,g28970-d196394,TrailTrekker15,40,,,ShGDhG,6,,
Albert Einstein Memorial,g28970-d196394,TracyM749,40,,,seanworc,4,,
Albert Einstein Memorial,g28970-d196394,tracyd138,40,,,Seagator48,6,,
Albert Einstein Memorial,g28970-d196394,toscwolfstar,40,,,scubadiver3000,6,,
Albert Einstein Memorial,g28970-d196394,TonyK300,30,,,SandySRL,6,,
Albert Einstein Memorial,g28970-d196394,TonyHodson,40,,,ryanls82,6,,
Albert Einstein Memorial,g28970-d196394,TomP228,50,,,ruths480,6,,
Albert Einstein Memorial,g28970-d196394,TomintheBurgs,50,,,RunrDave,6,,
Albert Einstein Memorial,g28970-d196394,tominfairfield,30,,,runrchicMn,5,,
Albert Einstein Memorial,g28970-d196394,TolerantTraveler,40,,,RoryBlanch,6,,
Albert Einstein Memorial,g28970-d196394,tntnn,50,,,Roots2Wings,6,,
Albert Einstein Memorial,g28970-d196394,TMS479,50,,,RonL40,6,,
Albert Einstein Memorial,g28970-d196394,tiogas,50,,,ReiseLust_23,6,,
Albert Einstein Memorial,g28970-d196394,tikidream,40,,,RCLCOLPB,6,,
Albert Einstein Memorial,g28970-d196394,TiggerFaith,50,,,Ravenito,6,,
Albert Einstein Memorial,g28970-d196394,Threedogstwokids,50,,,RadarRick,6,,
Albert Einstein Memorial,g28970-d196394,TheValleytoTheWorld,50,,,R4484JGsarahm,6,,
Albert Einstein Memorial,g28970-d196394,TheSpeis,40,,,Purplecraftyone,6,,
Albert Einstein Memorial,g28970-d196394,theoneyoulove1968,50,,,PowerTrippersTravel,6,,
Albert Einstein Memorial,g28970-d196394,then1019,50,,,petersonl003,6,,
Albert Einstein Memorial,g28970-d196394,theminiaturekitchen,50,,,PatsyD459,6,,
Albert Einstein Memorial,g28970-d196394,thehersch,10,,,ParkerSturbridge,6,,
Albert Einstein Memorial,g28970-d196394,the4mcconnells,40,,,panama2000,6,,
Albert Einstein Memorial,g28970-d196394,TERESSAM292,50,,,nowpacking,6,,
Albert Einstein Memorial,g28970-d196394,TDakin,40,,,newspapertaxi,6,,
Albert Einstein Memorial,g28970-d196394,Tckwoman,50,,,NEVenturer,3,,
Albert Einstein Memorial,g28970-d196394,Tarquinvi,50,,,mother15,6,,
Albert Einstein Memorial,g28970-d196394,TardisTraveler8,50,,,Mom0306,6,,
Albert Einstein Memorial,g28970-d196394,Tardisgirly,50,,,michaelrY3988CQ,6,,
Albert Einstein Memorial,g28970-d196394,Tajman3,50,,,MelissaPeery,6,,
Albert Einstein Memorial,g28970-d196394,Tabitha9703,50,,,mcsc-squared,6,,
Albert Einstein Memorial,g28970-d196394,T7190HDlisab,50,,,Maurene_K,5,,
Albert Einstein Memorial,g28970-d196394,T3986ECwilliamw,50,,,Maryland-Lassie,6,,
Albert Einstein Memorial,g28970-d196394,swiss2006,50,,,MarilynO142,6,,
Albert Einstein Memorial,g28970-d196394,swimfreak1078,50,,,LV_Lee,5,,
Albert Einstein Memorial,g28970-d196394,SuzeeDee_11,50,,,Loren778899,6,,
Albert Einstein Memorial,g28970-d196394,SusieH_11,40,,,leonardk621,6,,
Albert Einstein Memorial,g28970-d196394,SusannaRunner,50,,,legaleagledc,6,,
Albert Einstein Memorial,g28970-d196394,suntiger,50,,,leantha,6,,
Albert Einstein Memorial,g28970-d196394,SunnyP7272,30,,,leannes927,6,,
Albert Einstein Memorial,g28970-d196394,stoupagr,50,,,LAshmore12,6,,
Albert Einstein Memorial,g28970-d196394,SteveRainville99,40,,,laser20814,6,,
Albert Einstein Memorial,g28970-d196394,StevenB759,50,,,krazyhardrocker,6,,
Albert Einstein Memorial,g28970-d196394,SteveG422,40,,,kimsX7442XV,6,,
Albert Einstein Memorial,g28970-d196394,Stargatebabe,50,,,Kesh_grammy,6,,
Albert Einstein Memorial,g28970-d196394,stacey327,40,,,KarenV87,6,,
Albert Einstein Memorial,g28970-d196394,sp4301,30,,,KaJ_12,6,,
Albert Einstein Memorial,g28970-d196394,Sonofbaldo,50,,,Kairho1,6,,
Albert Einstein Memorial,g28970-d196394,songd0g,50,,,JuliaH215,6,,
Albert Einstein Memorial,g28970-d196394,solomonknibb,10,,,jonathanrL8486KM,6,,
Albert Einstein Memorial,g28970-d196394,Smedzoo,50,,,JonandLaura1,6,,
Albert Einstein Memorial,g28970-d196394,smartiq,50,,,jeffreyokon,6,,
Albert Einstein Memorial,g28970-d196394,SmallTownWorld,40,,,JeffCarter,6,,
Albert Einstein Memorial,g28970-d196394,sipivu,50,,,JeanneP884,6,,
Albert Einstein Memorial,g28970-d196394,Silvrspurs1,40,,,JackRussellTerrier,6,,
Albert Einstein Memorial,g28970-d196394,silverspringbob208,50,,,HuskerMark08,6,,
Albert Einstein Memorial,g28970-d196394,SherlockMiles,40,,,Hsphoser36,6,,
Albert Einstein Memorial,g28970-d196394,shehezadi,50,,,HonestMcHonest,5,,
Albert Einstein Memorial,g28970-d196394,shedee,40,,,GoBlueinColorado,6,,
Albert Einstein Memorial,g28970-d196394,SharonC652,40,,,gfsc5,6,,
Albert Einstein Memorial,g28970-d196394,SharonB231,50,,,Gearhead1960,6,,
Albert Einstein Memorial,g28970-d196394,shakirj2015,40,,,GC891,6,,
Albert Einstein Memorial,g28970-d196394,Shakey750,50,,,Garden3,6,,
Albert Einstein Memorial,g28970-d196394,SebBud,50,,,G6426FManthonys,6,,
Albert Einstein Memorial,g28970-d196394,SeatOfMyPntsTravelr,40,,,FrankieJames,6,,
Albert Einstein Memorial,g28970-d196394,seanr296,50,,,ESW_TT,6,,
Albert Einstein Memorial,g28970-d196394,scubadiver3000,40,,,erisley2015,6,,
Albert Einstein Memorial,g28970-d196394,scouternurses2016,30,,,EricM338,6,,
Albert Einstein Memorial,g28970-d196394,scooterdp,50,,,ElysHarbour,6,,
Albert Einstein Memorial,g28970-d196394,SchaumburgMET,50,,,EllenC965,6,,
Albert Einstein Memorial,g28970-d196394,saumyasingla,50,,,DCLizzy,6,,
Albert Einstein Memorial,g28970-d196394,SandyC121,50,,,dcetraveling,6,,
Albert Einstein Memorial,g28970-d196394,samuel8248,50,,,dbc929,6,,
Albert Einstein Memorial,g28970-d196394,samtrip12345,40,,,Dario2788,6,,
Albert Einstein Memorial,g28970-d196394,saint22,40,,,dandg76,6,,
Albert Einstein Memorial,g28970-d196394,sadafk972,50,,,Crecia,6,,
Albert Einstein Memorial,g28970-d196394,sabienaf,50,,,ColoMama33,6,,
Albert Einstein Memorial,g28970-d196394,Ryladog,50,,,chuckie_css,6,,
Albert Einstein Memorial,g28970-d196394,ryanls82,50,,,ChrisT293,6,,
Albert Einstein Memorial,g28970-d196394,ryanhA3702CX,50,,,ChrisF_Sydney,6,,
Albert Einstein Memorial,g28970-d196394,RunrDave,30,,,chrisd19380,6,,
Albert Einstein Memorial,g28970-d196394,RudiOnTheGo,50,,,CharmainD_12,6,,
Albert Einstein Memorial,g28970-d196394,rsqdvr,40,,,CharleySays,6,,
Albert Einstein Memorial,g28970-d196394,RoverP,50,,,casper684,6,,
Albert Einstein Memorial,g28970-d196394,RosemaryKN,50,,,C530WSdavel,6,,
Albert Einstein Memorial,g28970-d196394,rorange427,50,,,bustertheboa,6,,
Albert Einstein Memorial,g28970-d196394,Roots2Wings,40,,,brianc393,6,,
Albert Einstein Memorial,g28970-d196394,RonS731,50,,,bonnieb90,6,,
Albert Einstein Memorial,g28970-d196394,rondonel,30,,,BirTurk,6,,
Albert Einstein Memorial,g28970-d196394,robinc721,50,,,Beukel,6,,
Albert Einstein Memorial,g28970-d196394,RobertTheRed,40,,,bethannk,6,,
Albert Einstein Memorial,g28970-d196394,Roberts69,30,,,B1714D,6,,
Albert Einstein Memorial,g28970-d196394,RobertR6981,50,,,austing536,6,,
Albert Einstein Memorial,g28970-d196394,robertkS2836JD,50,,,ausnzaus,6,,
Albert Einstein Memorial,g28970-d196394,roberth647,50,,,AsiGanaMadrid,6,,
Albert Einstein Memorial,g28970-d196394,robbi25,50,,,archlav,6,,
Albert Einstein Memorial,g28970-d196394,RNRVTraveler,40,,,Aquapat,6,,
Albert Einstein Memorial,g28970-d196394,rital243,50,,,AnnKirby,4,,
Albert Einstein Memorial,g28970-d196394,RimaS662,30,,,AmeliaO_12,6,,
Albert Einstein Memorial,g28970-d196394,rhondae680,50,,,AAHolt,6,,
Albert Einstein Memorial,g28970-d196394,retiredtraveler065,40,,,947lz,6,,
Albert Einstein Memorial,g28970-d196394,retirednold,50,,,930marquesp,6,,
Albert Einstein Memorial,g28970-d196394,renatar100,50,,,906beckyv,6,,
Albert Einstein Memorial,g28970-d196394,RenaA816,50,,,87matthewl,6,,
Albert Einstein Memorial,g28970-d196394,remommy,40,,,814JenniferS,6,,
Albert Einstein Memorial,g28970-d196394,ReiseLust_23,50,,,606patriceh,6,,
Albert Einstein Memorial,g28970-d196394,rechargexyz,50,,,514JenniferM,6,,
Albert Einstein Memorial,g28970-d196394,rayp775,40,,,426rons,6,,
Albert Einstein Memorial,g28970-d196394,RangerBear73,40,,,359kyleg,6,,
Albert Einstein Memorial,g28970-d196394,randomusername1567,50,,,266rudyb,6,,
Albert Einstein Memorial,g28970-d196394,ramblervball,50,,,240CindyT,6,,
Albert Einstein Memorial,g28970-d196394,RAmazinAdventures,50,,,216steveq,6,,
Albert Einstein Memorial,g28970-d196394,ramairliz,50,,,11Hjaeger,6,,
Albert Einstein Memorial,g28970-d196394,rajivs276,30,,,119pattyb,6,,
Albert Einstein Memorial,g28970-d196394,RaghdahH,50,,,WllSmth5,5,,
Albert Einstein Memorial,g28970-d196394,quinceyme,30,,,wilbertouyang,5,,
Albert Einstein Memorial,g28970-d196394,QuickWhitTravel,40,,,Whittygeek,5,,
Albert Einstein Memorial,g28970-d196394,Queen14259,50,,,WayneAZ,5,,
Albert Einstein Memorial,g28970-d196394,Qlever,40,,,WanderingViking96,5,,
Albert Einstein Memorial,g28970-d196394,Q6596IBchristineh,50,,,WalkingOnTravels,5,,
Albert Einstein Memorial,g28970-d196394,purplepluspandas,50,,,VIRUPAS,5,,
Albert Einstein Memorial,g28970-d196394,ProfessorCharles,30,,,tsmiller1,5,,
Albert Einstein Memorial,g28970-d196394,PrawetJ,30,,,tshep42,5,,
Albert Einstein Memorial,g28970-d196394,Pockers8,40,,,TrWorldTraveler,5,,
Albert Einstein Memorial,g28970-d196394,PLY1657,50,,,TruncatesEek,5,,
Albert Einstein Memorial,g28970-d196394,PlatinumHoney,40,,,TravisGina,5,,
Albert Einstein Memorial,g28970-d196394,pjmalvaso,50,,,travelrelaxrepeat,5,,
Albert Einstein Memorial,g28970-d196394,PinkyCollie,50,,,Travelnikk,5,,
Albert Einstein Memorial,g28970-d196394,pineapplehorse,50,,,travelkitty50,5,,
Albert Einstein Memorial,g28970-d196394,Pietrosmom,50,,,Traveler630,5,,
Albert Einstein Memorial,g28970-d196394,phutty,40,,,too_few_trips_1,5,,
Albert Einstein Memorial,g28970-d196394,PHSexpress,50,,,TomP228,5,,
Albert Einstein Memorial,g28970-d196394,PhilipMC69,50,,,TiggerFaith,5,,
Albert Einstein Memorial,g28970-d196394,PhilipB415,50,,,ThomasP530,5,,
Albert Einstein Memorial,g28970-d196394,Peterk9999,50,,,TheWkndWarrior,5,,
Albert Einstein Memorial,g28970-d196394,PetePope1,30,,,TheSushiGuy,5,,
Albert Einstein Memorial,g28970-d196394,PeteD041,40,,,thaneeyap2018,5,,
Albert Einstein Memorial,g28970-d196394,penann,50,,,tbchick2011,5,,
Albert Einstein Memorial,g28970-d196394,PeggyWashBangkok,40,,,tanyaleem,4,,
Albert Einstein Memorial,g28970-d196394,PaulK803,50,,,T873GGmichaelp,5,,
Albert Einstein Memorial,g28970-d196394,pascalouf2016,40,,,T7190HDlisab,5,,
Albert Einstein Memorial,g28970-d196394,Panathinaikos-13,50,,,T4232XIjohnb,5,,
Albert Einstein Memorial,g28970-d196394,pamelaenolan,50,,,SusanVM,5,,
Albert Einstein Memorial,g28970-d196394,pamelab583,50,,,Sure_122,5,,
Albert Einstein Memorial,g28970-d196394,PAC168,50,,,sr201753j9,5,,
Albert Einstein Memorial,g28970-d196394,optimistic20814,50,,,SmilynStef,5,,
Albert Einstein Memorial,g28970-d196394,ondinab2013,50,,,sjhokie,5,,
Albert Einstein Memorial,g28970-d196394,Olga_M_85,50,,,shelliepeters,4,,
Albert Einstein Memorial,g28970-d196394,Officerdee,50,,,sharonkD3014RS,5,,
Albert Einstein Memorial,g28970-d196394,NYCRonnie,50,,,SharonB231,5,,
Albert Einstein Memorial,g28970-d196394,NYCBabeRomford,50,,,SFantle101,5,,
Albert Einstein Memorial,g28970-d196394,NOVABOZ,40,,,scooterdp,5,,
Albert Einstein Memorial,g28970-d196394,NoreenNoreen,50,,,SchnauzerBridget,5,,
Albert Einstein Memorial,g28970-d196394,Noraatc,50,,,SandyF916,5,,
Albert Einstein Memorial,g28970-d196394,Nonsuch999,50,,,SallyL783,4,,
Albert Einstein Memorial,g28970-d196394,nnmercman,30,,,saada111,5,,
Albert Einstein Memorial,g28970-d196394,NJOYNC2CA,50,,,Russell3939,5,,
Albert Einstein Memorial,g28970-d196394,nirvanaqween,40,,,RTWtraveler213,5,,
Albert Einstein Memorial,g28970-d196394,NikkiHowes,50,,,RR_Denmark,5,,
Albert Einstein Memorial,g28970-d196394,newspapertaxi,40,,,RosemaryKN,5,,
Albert Einstein Memorial,g28970-d196394,NewBucketList,50,,,ronaldh659,5,,
Albert Einstein Memorial,g28970-d196394,neilg520,50,,,rockwell121,5,,
Albert Einstein Memorial,g28970-d196394,NatashaF650,50,,,robert4704,5,,
Albert Einstein Memorial,g28970-d196394,N3465EVdavidt,50,,,rmathijssen,5,,
Albert Einstein Memorial,g28970-d196394,MurryG08,40,,,Rhoffmann11,3,,
Albert Einstein Memorial,g28970-d196394,msvagablonde,50,,,reneee768,5,,
Albert Einstein Memorial,g28970-d196394,msk1Ca,50,,,RenaA816,5,,
Albert Einstein Memorial,g28970-d196394,MSIndia,30,,,RecreationV,5,,
Albert Einstein Memorial,g28970-d196394,mshapiro99,50,,,rayp775,5,,
Albert Einstein Memorial,g28970-d196394,mollyann500,50,,,R84W,5,,
Albert Einstein Memorial,g28970-d196394,mjb1955texas,50,,,Qlever,5,,
Albert Einstein Memorial,g28970-d196394,missyh606,30,,,ProfessorCharles,5,,
Albert Einstein Memorial,g28970-d196394,misseryn29,50,,,pjmalvaso,4,,
Albert Einstein Memorial,g28970-d196394,mikerU4832UM,50,,,Pippadude,5,,
Albert Einstein Memorial,g28970-d196394,MichelleClownfish47,50,,,pig_daddy,5,,
Albert Einstein Memorial,g28970-d196394,michellec2010,50,,,PaulN352,5,,
Albert Einstein Memorial,g28970-d196394,michaelsD7737TE,50,,,PaulK803,5,,
Albert Einstein Memorial,g28970-d196394,michaelrY3988CQ,30,,,PaulBlum,5,,
Albert Einstein Memorial,g28970-d196394,mhf1838,50,,,P426WEmicheller,5,,
Albert Einstein Memorial,g28970-d196394,menasian,50,,,OlegY_12,5,,
Albert Einstein Memorial,g28970-d196394,memee08,50,,,OBD2142,5,,
Albert Einstein Memorial,g28970-d196394,melsmarsh,50,,,Nyormirror,5,,
Albert Einstein Memorial,g28970-d196394,MelissaC380,50,,,NCR_12,5,,
Albert Einstein Memorial,g28970-d196394,MelanieL196,50,,,NBradC,5,,
Albert Einstein Memorial,g28970-d196394,McWett,30,,,nardavega,5,,
Albert Einstein Memorial,g28970-d196394,mckmpls,50,,,MyTwoCents_12,5,,
Albert Einstein Memorial,g28970-d196394,MauraE_12,50,,,MurryG08,5,,
Albert Einstein Memorial,g28970-d196394,matts23,50,,,MstqMI,5,,
Albert Einstein Memorial,g28970-d196394,massimoswitz,40,,,MSPXelaforNow,5,,
Albert Einstein Memorial,g28970-d196394,marine1967,40,,,movieglue,5,,
Albert Einstein Memorial,g28970-d196394,MarilynO142,50,,,moviegeekjn,5,,
Albert Einstein Memorial,g28970-d196394,MarieB253,50,,,monicax582,5,,
Albert Einstein Memorial,g28970-d196394,margaretw284,40,,,Mikeyveck,5,,
Albert Einstein Memorial,g28970-d196394,marcain,40,,,mharrsch,5,,
Albert Einstein Memorial,g28970-d196394,majiksea,50,,,marloth2000,5,,
Albert Einstein Memorial,g28970-d196394,Mainefamily23,50,,,MarkMTAM,5,,
Albert Einstein Memorial,g28970-d196394,madhavspeaks,50,,,MariaNogilova,5,,
Albert Einstein Memorial,g28970-d196394,mad155,50,,,MarenZ474,5,,
Albert Einstein Memorial,g28970-d196394,MacnCheeseMom2014,50,,,MarbleJac,5,,
Albert Einstein Memorial,g28970-d196394,M0untain_hiker10,50,,,majiksea,5,,
Albert Einstein Memorial,g28970-d196394,Lynns98816,50,,,Lynn60726,5,,
Albert Einstein Memorial,g28970-d196394,LV_Lee,50,,,Luvs2TravelAnywhere,5,,
Albert Einstein Memorial,g28970-d196394,LucyS431,40,,,lucycan,5,,
Albert Einstein Memorial,g28970-d196394,lucianam189,40,,,lovetotravel1504,3,,
Albert Einstein Memorial,g28970-d196394,LucasR111,40,,,LorenaMP,5,,
Albert Einstein Memorial,g28970-d196394,LovetheMemories,40,,,lmardo,5,,
Albert Einstein Memorial,g28970-d196394,LollysLook,30,,,LFPoolMom,5,,
Albert Einstein Memorial,g28970-d196394,Lizzie222,50,,,LevonM_11,5,,
Albert Einstein Memorial,g28970-d196394,LizTravels_13,50,,,LeslieinTN,5,,
Albert Einstein Memorial,g28970-d196394,LivingInWien,40,,,Lavarcham,5,,
Albert Einstein Memorial,g28970-d196394,Littlemisschef88,50,,,landc2015,5,,
Albert Einstein Memorial,g28970-d196394,LisainGeorgia,50,,,krocking123,5,,
Albert Einstein Memorial,g28970-d196394,Lionsmaine,50,,,KRAMA200,5,,
Albert Einstein Memorial,g28970-d196394,LFPoolMom,30,,,Kitsaattheshore,5,,
Albert Einstein Memorial,g28970-d196394,Leland524,50,,,KeTeKaHa,5,,
Albert Einstein Memorial,g28970-d196394,leiasnerfherder,50,,,kenb862,5,,
Albert Einstein Memorial,g28970-d196394,leebC1108OR,40,,,kaz110965,5,,
Albert Einstein Memorial,g28970-d196394,lawriter,30,,,karlinac2015,4,,
Albert Einstein Memorial,g28970-d196394,laurens816,50,,,karenv86,5,,
Albert Einstein Memorial,g28970-d196394,lauren200117,50,,,kaioatey,5,,
Albert Einstein Memorial,g28970-d196394,LAshmore12,50,,,jweith,5,,
Albert Einstein Memorial,g28970-d196394,LarryGentry,50,,,justweems,5,,
Albert Einstein Memorial,g28970-d196394,lanceh583,40,,,julielS8511JU,5,,
Albert Einstein Memorial,g28970-d196394,lancea2013,50,,,JulesWisconsin,5,,
Albert Einstein Memorial,g28970-d196394,laffinalot,50,,,JTL07825,5,,
Albert Einstein Memorial,g28970-d196394,Kyra404,50,,,JohnandJaneS,5,,
Albert Einstein Memorial,g28970-d196394,kylesE8563QS,50,,,john134,5,,
Albert Einstein Memorial,g28970-d196394,KSteelRobinson,40,,,Joestuffsda,5,,
